scaffold,position,start,end,midpoint,sites,sitesOverMinExD,S,P1P2_dxy,P1P3_dxy,P1O_dxy,P2P3_dxy,P2O_dxy,P3O_dxy,ABBA,BABA,D,f,mf
BD_walk,447500.0,445000,450000,447500,4836,4203,670,0.0255,0.0281,0.0554,0.006,0.052,0.0533,36.1678447421,0.5546875,0.96979034581,0.937378771892,0.818848795273
BD_walk,448500.0,446000,451000,448500,4826,4153,631,0.0247,0.0256,0.0541,0.0076,0.0526,0.0531,38.2504340278,0.15625,0.99186339545,0.935559002073,0.82870914593
BD_walk,449500.0,447000,452000,449500,4811,4011,558,0.0233,0.0253,0.0564,0.0085,0.0543,0.0554,37.9225260417,0.15625,0.99179332866,0.904041059954,0.793667153891
BD_walk,450500.0,448000,453000,450500,4803,3971,556,0.0231,0.0217,0.051,0.0113,0.0525,0.0509,32.40234375,1.22265625,0.927276951673,0.872225652696,0.709840867874
BD_walk,451500.0,449000,454000,451500,4847,3941,570,0.0253,0.0247,0.0497,0.0129,0.0516,0.0498,32.4388020833,1.32682291667,0.921409841123,0.847327857558,0.700245440511
BD_walk,452500.0,450000,455000,452500,4847,3697,520,0.0251,0.0238,0.046,0.0114,0.0471,0.0454,28.8567708333,1.34635416667,0.910846697707,0.862769805157,0.691952745175
BD_walk,453500.0,451000,456000,453500,4860,3752,554,0.0221,0.0215,0.0415,0.0108,0.0444,0.0431,24.068359375,1.521484375,0.881086856968,0.826964186626,0.644701853139
BD_walk,454500.0,452000,457000,454500,4873,4085,634,0.0205,0.0188,0.0353,0.0106,0.037,0.0354,17.0844184028,1.63650173611,0.825168664364,0.821725880289,0.599385852277
BD_walk,455500.0,453000,458000,455500,4879,4092,623,0.0171,0.0177,0.0334,0.0089,0.0315,0.0324,16.9008246528,1.21853298611,0.865499317316,0.833841041263,0.692249331354
BD_walk,456500.0,454000,459000,456500,4980,4469,733,0.0173,0.0165,0.0357,0.0076,0.0335,0.0343,16.2439236111,1.33401537698,0.848217088717,0.869161496464,0.67683233524
BD_walk,457500.0,455000,460000,457500,4965,4740,814,0.0178,0.0154,0.0345,0.0084,0.0347,0.0337,15.2588975694,1.55819072421,0.814689594655,0.863895377819,0.571575571285
BD_walk,458500.0,456000,461000,458500,4965,4807,851,0.0185,0.0159,0.035,0.0072,0.0336,0.0331,14.1684027778,1.56665426587,0.800870850163,0.837713404832,0.548086802456
BD_walk,459500.0,457000,462000,459422,4755,4465,824,0.0203,0.0184,0.0405,0.008,0.0368,0.0371,16.8893229167,1.71639384921,0.815498228764,0.826066555493,0.57860812859
BD_walk,460500.0,458000,463000,460500,4475,4020,740,0.0227,0.0208,0.0414,0.0098,0.0386,0.0375,15.95703125,1.73462301587,0.803904938475,0.887584863242,0.53902407501
BD_walk,461500.0,459000,464000,461500,4448,3696,662,0.0229,0.0229,0.0411,0.0129,0.0379,0.0371,14.1005642361,2.42556423611,0.706457051912,0.728608343762,0.446616159352
BD_walk,462500.0,460000,465000,462500,4463,3735,655,0.0234,0.0247,0.0411,0.0124,0.0333,0.0335,11.8036349826,2.84738498264,0.611305562427,0.672143215442,0.429332922765
BD_walk,463500.0,461000,466000,463500,4451,3707,664,0.0237,0.0249,0.0478,0.0125,0.0399,0.0403,14.9169162326,2.77023654514,0.686751555782,0.753696312575,0.527913280666
BD_walk,464500.0,462000,467000,464633,4648,3976,730,0.0216,0.0221,0.0489,0.0135,0.0446,0.0452,13.3422634549,2.71446397569,0.661890757325,0.701962425662,0.462537354031
BD_walk,465500.0,463000,468000,465500,4937,4446,901,0.0213,0.0221,0.0502,0.0136,0.0474,0.0505,12.1645290799,2.81537543403,0.624113033375,0.607177739536,0.405720627441
BD_walk,466500.0,464000,469000,466500,4967,4764,999,0.0213,0.0209,0.0514,0.013,0.0485,0.0516,12.4940863715,2.72853887649,0.641515332338,0.719217530781,0.442366242834
BD_walk,467500.0,465000,470000,467500,4961,4469,939,0.0184,0.0191,0.0513,0.0126,0.0507,0.0549,11.9175347222,3.32299417163,0.563926659662,0.595428594339,0.398387483851
BD_walk,468500.0,466000,471000,468500,4971,4436,938,0.021,0.0207,0.0509,0.0134,0.0488,0.053,10.1808132595,4.19228399368,0.416648489909,0.491423965002,0.304033401293
BD_walk,469500.0,467000,472000,469500,4986,4501,959,0.0218,0.0219,0.0465,0.0124,0.0451,0.0487,10.4681396484,4.03017461868,0.444049212284,0.5129450515,0.327408260346
BD_walk,470500.0,468000,473000,470500,4974,4485,897,0.0196,0.0214,0.0393,0.0115,0.0393,0.0431,14.5867377387,4.33974493118,0.541410307782,0.622463112892,0.437544663748
BD_walk,471500.0,469000,474000,471500,4972,4367,817,0.0189,0.0202,0.0337,0.0114,0.036,0.0387,16.5672788267,3.80924931279,0.626113998742,0.62564829149,0.447970231329
BD_walk,472500.0,470000,475000,472500,4975,4390,813,0.0198,0.0218,0.0314,0.0117,0.0336,0.0374,17.5577302156,2.83615903501,0.721861877334,0.665671647649,0.483543193993
BD_walk,473500.0,471000,476000,473500,4931,4372,790,0.0161,0.0191,0.0302,0.0122,0.0334,0.0373,16.1616391782,1.95417390046,0.784257665723,0.622236584485,0.437711301719
BD_walk,474500.0,472000,477000,474500,4914,4210,684,0.0138,0.0164,0.0265,0.0119,0.0297,0.0361,17.0921947338,1.90729890046,0.799226343904,0.610522642003,0.435427069303
BD_walk,475500.0,473000,478000,475500,4918,4049,612,0.0111,0.0133,0.0279,0.0091,0.0279,0.0344,14.0081018519,1.23119212963,0.838418744185,0.576345517552,0.441477053313
BD_walk,476500.0,474000,479000,476500,4926,4138,599,0.0093,0.0121,0.0275,0.0067,0.0257,0.0321,12.02734375,1.16015625,0.824052132701,0.578031212485,0.465090339366
BD_walk,477500.0,475000,480000,477494,4883,4112,600,0.0078,0.0095,0.033,0.0049,0.0316,0.0355,10.5633680556,1.22743055556,0.791798571744,0.562470582083,0.436184134769
BD_walk,478500.0,476000,481000,478500,4917,3846,540,0.0073,0.0089,0.0277,0.0043,0.0269,0.031,9.9660218254,1.43229166667,0.748683580661,0.60450293902,0.476433863179
BD_walk,479500.0,477000,482000,479500,4795,3062,448,0.0076,0.0091,0.03,0.0035,0.0283,0.0291,6.60873015873,1.88229166667,0.556639541065,0.566717361723,0.433602547873
BD_walk,480500.0,478000,483000,480500,4803,3245,390,0.0069,0.0072,0.0303,0.0034,0.0303,0.0285,4.06107390873,1.57890625,0.440102196971,0.476059514773,0.309449868532
BD_walk,481500.0,479000,484000,481500,4803,3163,324,0.0049,0.0046,0.0273,0.0028,0.0268,0.0256,2.25031001984,1.35668402778,0.247748119422,0.307804897148,0.164595856553
BD_walk,482500.0,480000,485000,482502,4808,3111,235,0.0044,0.0034,0.0118,0.0033,0.0104,0.0136,1.31281001984,1.01814236111,0.126415134491,0.210775928979,0.0976446645648
BD_walk,483500.0,481000,486000,483500,4535,2887,171,0.0037,0.0031,0.0168,0.0011,0.0119,0.0139,0.77734375,0.71953125,0.0386221294363,0.077731092437,0.0365692949703
BD_walk,484500.0,482000,487000,484500,4647,3697,286,0.005,0.0054,0.0209,0.0017,0.0153,0.0168,0.863802083333,0.514756944444,0.253195642592,0.0890749694019,0.0649050878099
BD_walk,485500.0,483000,488000,485500,4647,3727,408,0.0096,0.0081,0.0291,0.0038,0.0262,0.0258,3.17708333333,0.745225694444,0.620006639371,0.322331046584,0.239188900747
BD_walk,486500.0,484000,489000,486500,4647,3823,488,0.0144,0.0132,0.0385,0.0058,0.0357,0.0329,6.40559895833,1.28624131944,0.665556934883,0.518353310847,0.345155532145
BD_walk,487500.0,485000,490000,487500,4686,4140,582,0.0163,0.0152,0.0393,0.007,0.0378,0.0352,8.69075520833,1.83702256944,0.651014182058,0.498976988158,0.311743640161
BD_walk,488500.0,486000,491000,488500,4921,4462,661,0.0159,0.0148,0.0393,0.0066,0.0408,0.0374,10.7999674479,1.84141710069,0.708668446306,0.527866399841,0.352126011655
BD_walk,489500.0,487000,492000,489500,4774,4104,610,0.0167,0.0154,0.0418,0.0064,0.0447,0.0411,10.2791341146,1.59619140625,0.731175132261,0.598196932093,0.38799824673
BD_walk,490500.0,488000,493000,490500,4774,4122,606,0.0147,0.0156,0.0425,0.0056,0.0457,0.0436,9.68538411458,1.20556640625,0.778611351885,0.644227915719,0.375809324495
BD_walk,491500.0,489000,494000,491500,4741,3906,579,0.0137,0.0143,0.0431,0.0045,0.048,0.0455,8.40999348958,0.57080078125,0.872884120483,0.60198980102,0.378776439797
BD_walk,492500.0,490000,495000,492498,4582,3365,522,0.0157,0.0154,0.0413,0.0029,0.0487,0.0445,16.1560872396,0.00439453125,0.999456138584,0.838765298533,0.686963504458
BD_walk,493500.0,491000,496000,493500,4471,3110,490,0.0208,0.0207,0.043,0.0039,0.0481,0.0448,16.96875,0.0,1.0,0.882687618532,0.728994965504
BD_walk,494500.0,492000,497000,494500,4571,2956,481,0.0266,0.0246,0.0451,0.0046,0.0491,0.0452,21.7725694444,0.0,1.0,0.950003787592,0.789412394171
BD_walk,495500.0,493000,498000,495500,4322,2533,403,0.0316,0.028,0.043,0.0054,0.0485,0.0424,21.8168402778,0.0,1.0,0.958177659169,0.878561191317
BD_walk,496500.0,494000,499000,496500,4326,2362,402,0.0305,0.0278,0.0436,0.0052,0.0474,0.0436,22.5824652778,0.0,1.0,0.918090062112,0.815287223041
BD_walk,497500.0,495000,500000,497564,4486,2871,503,0.0254,0.0259,0.0482,0.0078,0.0456,0.0481,14.9105902778,0.0,1.0,0.675727773407,0.568793668665
BD_walk,498500.0,496000,501000,498500,4647,3265,585,0.0223,0.0218,0.0433,0.0093,0.0441,0.0453,19.7569444444,0.154017857143,0.984529340691,0.684859932934,0.573924377391
BD_walk,499500.0,497000,502000,499500,4132,3198,554,0.0187,0.0183,0.0404,0.0091,0.0436,0.0445,16.6354166667,0.600446428571,0.930325922728,0.643800286784,0.518992466831
BD_walk,500500.0,498000,503000,500500,4369,3594,631,0.02,0.0184,0.0411,0.0088,0.0424,0.0445,18.9420572917,1.72427455357,0.833132017188,0.614467972866,0.471735901799
BD_walk,501500.0,499000,504000,501500,4365,3967,682,0.0195,0.0192,0.0441,0.0095,0.0448,0.0476,20.4788194444,2.19419642857,0.806448648838,0.655432749411,0.512274719266
BD_walk,502500.0,500000,505000,502500,4358,3950,656,0.0209,0.0204,0.0445,0.0085,0.0475,0.0494,21.6168402778,2.19419642857,0.815699210779,0.783122566245,0.594009753187
BD_walk,503500.0,501000,506000,503500,4358,3968,623,0.0209,0.0198,0.0463,0.0083,0.0477,0.0485,17.7288194444,2.23288690476,0.776282962418,0.825632839466,0.590723720373
BD_walk,504500.0,502000,507000,504500,4946,4456,695,0.0206,0.021,0.0467,0.0085,0.0472,0.049,21.0777777778,1.96354166667,0.829563435254,0.814129582797,0.617895441325
BD_walk,505500.0,503000,508000,505492,4913,4147,651,0.023,0.0239,0.0474,0.0115,0.0487,0.0498,25.2345703125,1.22762586806,0.907216630118,0.923892300536,0.74094961631
BD_walk,506500.0,504000,509000,506500,4836,3510,537,0.0249,0.0244,0.0427,0.0118,0.046,0.0467,23.2880859375,0.862738715278,0.928554098862,0.926726244658,0.751396288537
BD_walk,507500.0,505000,510000,507500,4839,3410,493,0.0253,0.0218,0.0413,0.0124,0.047,0.0438,27.3948567708,1.10464719742,0.922479549212,1.00918662736,0.778723460916
BD_walk,508500.0,506000,511000,508498,4604,3008,424,0.0242,0.0222,0.0422,0.0129,0.0482,0.0471,23.9677734375,1.50568886409,0.881783728787,1.00620985174,0.763341061174
BD_walk,509500.0,507000,512000,509500,4342,2373,343,0.0271,0.0224,0.0461,0.0145,0.0482,0.0464,19.0667317708,1.49527219742,0.85455968205,1.0580002184,0.751754593643
BD_walk,510500.0,508000,513000,510500,4355,2623,355,0.0248,0.0198,0.0421,0.0107,0.0449,0.0423,14.3715277778,1.98235987103,0.75756714078,0.811307654359,0.455575087666
BD_walk,511500.0,509000,514000,511500,4453,3314,497,0.026,0.0209,0.0466,0.0127,0.0482,0.0455,16.1203613281,5.59577675471,0.484643472668,0.58818453915,0.297649750535
BD_walk,512500.0,510000,515000,512500,4439,3383,561,0.0269,0.0229,0.0501,0.0122,0.048,0.0482,13.7036946615,5.35386827257,0.438137154147,0.410487290961,0.204810458769
BD_walk,513500.0,511000,516000,513501,4674,3827,641,0.0298,0.0216,0.0487,0.016,0.0469,0.0465,13.8330349392,10.3573404948,0.143680880602,0.135605848934,0.0623682084132
BD_walk,514500.0,512000,517000,514500,4932,4684,792,0.0282,0.019,0.0459,0.0173,0.0459,0.0464,17.2316468254,14.0422712054,0.101981965192,0.106185725028,0.0479989119628
BD_walk,515500.0,513000,518000,515500,4964,4760,743,0.0247,0.0156,0.0413,0.0157,0.0402,0.0407,13.8097718254,14.5068545387,-0.0246174351538,-0.0297842048911,-0.0131470885161
BD_walk,516500.0,514000,519000,516340,4626,4349,603,0.0223,0.0134,0.0346,0.0139,0.0335,0.0339,10.2987854973,12.4550695995,-0.0947656602811,-0.117962946191,-0.0499567719007
BD_walk,517500.0,515000,520000,517500,4488,4301,542,0.0184,0.0111,0.0311,0.0134,0.0297,0.0303,6.44461883061,13.2167883495,-0.344439716691,-0.601226380924,-0.206024616027
BD_walk,518500.0,516000,521000,518500,4455,4064,515,0.0162,0.0132,0.0292,0.0115,0.0286,0.0305,9.65512230283,8.57399321057,0.0593078194862,0.0988017004832,0.0422763083243
BD_walk,519500.0,517000,522000,519500,4449,3799,430,0.015,0.0133,0.0255,0.01,0.0252,0.0265,9.09765625,5.86041666667,0.216420898693,0.342435319478,0.170692799092
BD_walk,520500.0,518000,523000,520500,4138,2817,348,0.0166,0.0159,0.027,0.0129,0.0292,0.0306,8.78515625,4.52083333333,0.320481456111,0.447725534753,0.226303002674
BD_walk,521500.0,519000,524000,521578,4150,2569,335,0.0173,0.0162,0.031,0.0149,0.0334,0.0351,8.14713541667,3.00260416667,0.461403713652,0.505550097723,0.263615323042
BD_walk,522500.0,520000,525000,522500,4299,2665,357,0.0168,0.016,0.0502,0.0164,0.0585,0.0539,6.81380208333,2.35026041667,0.487070190395,0.406385072644,0.227554627702
BD_walk,523500.0,521000,526000,523500,4330,2404,297,0.014,0.0137,0.0471,0.015,0.0525,0.0464,3.02083333333,1.58333333333,0.31221719457,0.163510645401,0.0836300481397
BD_walk,524500.0,522000,527000,524500,4341,2625,315,0.0125,0.0125,0.0409,0.0153,0.0473,0.0401,0.0807291666667,1.5703125,-0.902208201893,-0.17186688472,-0.0654357782047
BD_walk,525500.0,523000,528000,525500,4645,3146,441,0.0155,0.0161,0.0492,0.0192,0.0508,0.0474,0.0963541666667,3.42795138889,-0.945320197044,-0.277583476003,-0.109441197507
BD_walk,526500.0,524000,529000,526500,4983,3737,552,0.0198,0.0191,0.048,0.0193,0.0518,0.0466,4.19618055556,4.64756944444,-0.051040439733,-0.0264301890848,-0.0106669347076
BD_walk,527500.0,525000,530000,527500,4972,3415,547,0.0212,0.0192,0.0418,0.0203,0.0462,0.041,5.32118055556,5.03819444444,0.0273169096699,0.0179163771547,0.00695215329772
BD_walk,528500.0,526000,531000,528500,4969,3900,651,0.0209,0.0166,0.0458,0.0188,0.0488,0.0445,5.53993055556,5.69965277778,-0.0142106889095,-0.00971954435863,-0.00385756221087
BD_walk,529500.0,527000,532000,529500,4961,3856,706,0.024,0.0187,0.0516,0.0213,0.052,0.05,6.04188368056,6.55056423611,-0.0403956846931,-0.0286614635373,-0.0128774126509
BD_walk,530500.0,528000,533000,530500,4942,4171,726,0.0223,0.0169,0.0473,0.0184,0.0521,0.0494,7.67708333333,6.40993923611,0.089951165406,0.0666693634758,0.0302396570318
BD_walk,531500.0,529000,534000,531500,4932,4153,775,0.0201,0.0156,0.0451,0.0199,0.0487,0.0481,4.50632052951,6.02823893229,-0.144469107445,-0.0856935229829,-0.0382205961606
BD_walk,532500.0,530000,535000,532500,4951,4537,813,0.0186,0.0147,0.0407,0.0168,0.0426,0.0446,4.08835177951,6.05069986979,-0.193543553988,-0.109018568507,-0.0499012499614
BD_walk,533500.0,531000,536000,533500,4954,4561,852,0.0199,0.0202,0.0428,0.0205,0.0451,0.0438,4.65282893105,7.11285807292,-0.209085040341,-0.127128869085,-0.0613917475365
BD_walk,534500.0,532000,537000,534500,4948,4581,868,0.0205,0.023,0.0428,0.0198,0.0453,0.0436,6.99859406002,7.92670665923,-0.0621838458511,-0.0477005666605,-0.0243228155618
BD_walk,535500.0,533000,538000,535500,4968,4436,864,0.0194,0.0216,0.0419,0.0195,0.0422,0.0402,7.2431687128,7.79953652034,-0.036985887772,-0.0309604819196,-0.017051334053
BD_walk,536500.0,534000,539000,536500,4978,4440,843,0.0173,0.0242,0.0421,0.0206,0.0412,0.0395,7.35902700273,8.2651343936,-0.0579939855899,-0.0472201834077,-0.0312545581391
BD_walk,537500.0,535000,540000,537500,4756,3752,773,0.0184,0.0275,0.0494,0.0246,0.0473,0.0445,6.77178741939,7.90413178943,-0.0771566233043,-0.0614977129186,-0.0416119908484
BD_walk,538500.0,536000,541000,538500,4736,3597,748,0.0169,0.0236,0.05,0.0197,0.046,0.0461,7.59663318452,6.59275483631,0.0707485302918,0.0628987979512,0.0426428896516
BD_walk,539500.0,537000,542000,539500,4740,3514,751,0.0136,0.0218,0.0526,0.0182,0.0465,0.0469,6.20798068576,4.78359073592,0.129589291212,0.0973950356681,0.0629193997337
BD_walk,540500.0,538000,543000,540500,4604,3177,681,0.0151,0.0242,0.0523,0.0192,0.047,0.0483,4.78393554688,3.38645531925,0.17104202853,0.0982972092903,0.0604674177007
BD_walk,541500.0,539000,544000,541500,4604,3268,640,0.0121,0.016,0.0462,0.011,0.0417,0.0437,4.19483584449,2.8055029383,0.198466524164,0.115402180112,0.0713424730885
BD_walk,542500.0,540000,545000,542500,4814,3920,679,0.011,0.0128,0.0397,0.0101,0.0375,0.0394,4.34457542783,2.75558974385,0.223795594264,0.115628377145,0.069914343093
BD_walk,543500.0,541000,546000,543500,4836,4107,621,0.008,0.0118,0.0339,0.011,0.0326,0.0357,3.23346431672,2.23592828552,0.182385157501,0.0742459149885,0.0433605134205
BD_walk,544500.0,542000,547000,544500,4845,4224,569,0.006,0.0105,0.0304,0.0104,0.0317,0.0321,2.05763268849,1.43643353175,0.177786887137,0.0434179701974,0.0279854239654
BD_walk,545500.0,543000,548000,545500,4951,4820,593,0.0039,0.0097,0.0285,0.0104,0.0301,0.0291,1.7746155754,1.84054439484,-0.0182367640678,-0.00481462193694,-0.00333581092742
BD_walk,546500.0,544000,549000,546500,4951,4833,593,0.0029,0.0114,0.0297,0.0131,0.0318,0.0301,1.63151041667,1.05743427579,0.213494960489,0.0435875668964,0.029212639329
BD_walk,547500.0,545000,550000,547500,4567,3944,481,0.0021,0.0133,0.0314,0.0141,0.0328,0.029,1.36197916667,0.945889136905,0.180291929621,0.038898983135,0.0266435512348
BD_walk,548500.0,546000,551000,548500,4550,3589,418,0.0027,0.0128,0.0274,0.0144,0.0308,0.0247,1.35,1.82509920635,-0.149632869864,-0.0490599014898,-0.0369790748657
BD_walk,549500.0,547000,552000,549500,4532,3358,361,0.0023,0.0107,0.023,0.0137,0.0264,0.0219,2.18451140873,2.85028521825,-0.132234498998,-0.106027332333,-0.0780271339329
BD_walk,550500.0,548000,553000,550500,4485,2920,363,0.0029,0.0121,0.0265,0.0167,0.0313,0.0258,2.83053307912,2.94772057912,-0.0202807815183,-0.021174845404,-0.0148976652573
BD_walk,551500.0,549000,554000,551500,4351,2463,299,0.005,0.0112,0.0224,0.0161,0.0278,0.0222,2.60201745412,3.01087162078,-0.072842017936,-0.089808554149,-0.065717207713
BD_walk,552500.0,550000,555000,552500,4744,3384,464,0.003,0.0125,0.0283,0.0158,0.0333,0.0286,3.03365807912,3.25501224578,-0.0351988823122,-0.0319812663238,-0.0235520725659
BD_walk,553500.0,551000,556000,553500,4761,3721,556,0.002,0.0136,0.034,0.0158,0.0363,0.034,3.01004696801,2.92422727555,0.0144616997695,0.0113809646562,0.00759804558425
BD_walk,554500.0,552000,557000,554500,4775,3720,573,0.0015,0.0142,0.0388,0.0148,0.0402,0.0385,2.2143500434,2.0278359065,0.0439665161093,0.0230269037614,0.0137937580734
BD_walk,555500.0,553000,558000,555500,4816,4104,592,0.0011,0.0131,0.0341,0.0121,0.0341,0.0341,1.59613715278,1.73983134921,-0.0430742065889,-0.0187267733467,-0.0103720372561
BD_walk,556500.0,554000,559000,556500,4950,4447,683,0.001,0.0109,0.035,0.011,0.0362,0.0352,1.68120659722,1.72941468254,-0.0141346931726,-0.00618479368045,-0.00335002890073
BD_walk,557500.0,555000,560000,557500,4938,3792,554,0.0011,0.0101,0.0323,0.0102,0.0335,0.033,1.45708550347,1.69474671379,-0.075404143982,-0.0383012549082,-0.0191318970352
BD_walk,558500.0,556000,561000,558493,4600,3028,414,0.0011,0.0079,0.0301,0.0082,0.0316,0.0306,1.10899522569,1.17171223958,-0.0274989295399,-0.0142876211852,-0.00667763431518
BD_walk,559500.0,557000,562000,559357,3817,2312,326,0.0009,0.0074,0.027,0.0083,0.0288,0.029,0.740071614583,0.86181640625,-0.0760008128429,-0.0349608948992,-0.0184989777748
BD_walk,560500.0,558000,563000,560326,3121,1434,209,0.0007,0.0046,0.029,0.0067,0.0329,0.031,0.52392578125,0.45556640625,0.0697906281157,0.0266081006884,0.0158049221043
BD_walk,561500.0,559000,564000,561073,2208,553,50,NA,0.0063,NA,0.0088,NA,NA,0.32080078125,0.31494140625,0.00921658986175,0.00817438692098,0.00420102691769
BD_walk,562500.0,560000,565000,562500,1840,809,90,0.0,0.0046,NA,0.0073,NA,NA,0.44140625,0.293836805556,0.200708382527,0.433121019108,0.170255383075
BD_walk,563500.0,561000,566000,563513,2166,1290,210,0.0008,0.0083,0.0367,0.0098,0.0363,0.0371,0.609375,0.500868055556,0.0977326035966,0.0668985817501,0.0267895413631
BD_walk,564500.0,562000,567000,564512,2950,2216,321,0.0014,0.0092,0.0387,0.0103,0.0386,0.0388,1.30859375,0.677951388889,0.317456849465,5.42164179104,0.0932187078976
BD_walk,565500.0,563000,568000,565500,3688,3198,472,0.001,0.0082,0.0377,0.009,0.0376,0.0382,1.43359375,0.709201388889,0.338059550334,0.683776191034,0.0836345934956
BD_walk,566500.0,564000,569000,566691,4601,4163,618,0.001,0.0087,0.0349,0.0097,0.0343,0.0362,1.47265625,0.842013888889,0.272454528408,0.105916472714,0.0458339998964
BD_walk,567500.0,565000,570000,567500,4984,4576,632,0.0016,0.0083,0.0334,0.009,0.0331,0.0343,1.28993055556,0.80859375,0.22936918304,0.0727912046696,0.0339700994861
BD_walk,568500.0,566000,571000,568500,4976,4816,609,0.0018,0.0096,0.0314,0.01,0.0315,0.0322,1.21180555556,1.330078125,-0.0465294971399,-0.0230719918719,-0.0105526665191
BD_walk,569500.0,567000,572000,569500,4980,4819,613,0.002,0.0094,0.0273,0.0098,0.0274,0.0281,0.60546875,1.60611979167,-0.452458051222,-0.161972961852,-0.117616406609
BD_walk,570500.0,568000,573000,570500,4904,4576,543,0.0033,0.0104,0.0262,0.0118,0.0274,0.0263,0.8515625,1.88736979167,-0.378179225101,-0.202074513124,-0.143144193858
BD_walk,571500.0,569000,574000,571472,4710,4311,451,0.004,0.0103,0.0253,0.0112,0.0261,0.0237,0.9140625,1.83268229167,-0.334439440626,-1.1032056294,-0.315495267198
BD_walk,572500.0,570000,575000,572500,4184,3398,365,0.0046,0.0116,0.0262,0.0125,0.0276,0.024,0.821788194444,1.677734375,-0.342443869489,17.9444949955,-0.299706691388
BD_walk,573500.0,571000,576000,573500,4080,2872,360,0.0056,0.0112,0.025,0.0123,0.025,0.0217,0.908304398148,1.1171875,-0.103127098184,-0.138439116066,-0.0484933844159
BD_walk,574500.0,572000,577000,574500,4067,2657,360,0.0098,0.0143,0.0258,0.0169,0.025,0.0242,1.78482349537,2.24835069444,-0.114928633691,-0.176719771279,-0.0883765406842
BD_walk,575500.0,573000,578000,575500,4133,2731,359,0.0073,0.0124,0.0203,0.0136,0.0176,0.0196,1.5595630787,2.52960069444,-0.23722151265,-0.447864180351,-0.215839867286
BD_walk,576500.0,574000,579000,576568,4319,2864,389,0.0084,0.0144,0.0211,0.0164,0.0205,0.0216,1.8056568287,2.79131944444,-0.214415423786,-0.530069893798,-0.209561707237
BD_walk,577500.0,575000,580000,577500,4807,3458,449,0.0067,0.0139,0.0201,0.0181,0.0193,0.02,1.7837818287,3.33819444444,-0.303479073866,-5.71484548146,-0.495818226288
BD_walk,578500.0,576000,581000,578500,4930,4042,409,0.0051,0.0105,0.0183,0.0142,0.0194,0.019,1.51497395833,3.06475694444,-0.338400447321,1.90021818956,-0.980055077264
BD_walk,579500.0,577000,582000,579500,4813,3882,372,0.0039,0.0085,0.0211,0.0116,0.023,0.0202,0.73828125,1.65755208333,-0.383695652174,13.051056338,-0.463337597453
BD_walk,580500.0,578000,583000,580500,4823,4033,413,0.0045,0.0113,0.0279,0.0142,0.0296,0.0272,1.77213541667,1.59592013889,0.0523195876289,0.0547338417687,0.0365709285567
BD_walk,581500.0,579000,584000,581501,4831,4174,406,0.004,0.0104,0.0286,0.0139,0.0307,0.0288,1.81510416667,1.38107638889,0.135795763172,0.106772422209,0.0742406244697
BD_walk,582500.0,580000,585000,582500,4869,4496,417,0.0041,0.0098,0.0279,0.0106,0.0287,0.0283,2.10416666667,1.02256944444,0.345918933926,0.175917708754,0.150978016271
BD_walk,583500.0,581000,586000,583493,4857,4399,474,0.0049,0.0117,0.0317,0.0126,0.0325,0.0314,2.11458333333,1.03819444444,0.34140969163,0.133381994199,0.11311951833
BD_walk,584500.0,582000,587000,584500,4932,4714,493,0.0039,0.0126,0.0278,0.0136,0.0276,0.0294,2.015625,0.939236111111,0.364277320799,0.0973331501796,0.0850086551151
BD_walk,585500.0,583000,588000,585500,4724,4277,451,0.0037,0.0124,0.0226,0.0138,0.0226,0.0249,0.8359375,0.582248263889,0.178882938026,0.0185945999991,0.0165295766909
BD_walk,586500.0,584000,589000,586500,4719,4239,445,0.0029,0.0116,0.0202,0.0116,0.02,0.0221,0.4921875,0.483289930556,0.0091212458287,0.000632367522309,0.000581595639046
BD_walk,587500.0,585000,590000,587500,4367,3709,402,0.0027,0.0119,0.0215,0.0126,0.0219,0.0246,0.258680555556,0.353949652778,-0.155508324478,-0.00659597759128,-0.00618416868915
BD_walk,588500.0,586000,591000,588516,4331,3458,351,0.002,0.0105,0.0165,0.0105,0.0162,0.0215,0.336805555556,0.432074652778,-0.123906294101,-0.00698814085436,-0.00670109162593
BD_walk,589500.0,587000,592000,589500,4232,3251,317,0.0024,0.0093,0.0183,0.0079,0.0169,0.0198,0.263888888889,0.395616319444,-0.199736755512,-0.0132797434687,-0.0126351160474
BD_walk,590500.0,588000,593000,590500,4440,3687,338,0.0047,0.0095,0.0188,0.0059,0.0184,0.0179,1.95436507937,0.276041666667,0.752474146558,0.164615160066,0.186414881235
BD_walk,591500.0,589000,594000,591500,4445,3751,337,0.0046,0.0084,0.0179,0.0052,0.0182,0.0179,3.51165674603,0.322916666667,0.831576224048,0.235097279111,0.264120710375
BD_walk,592500.0,590000,595000,592500,4779,4208,387,0.0059,0.0085,0.017,0.0059,0.018,0.0167,3.80089285714,0.263888888889,0.870158396993,0.250827520464,0.294489219834
BD_walk,593500.0,591000,596000,593500,4825,4549,460,0.0067,0.0088,0.0198,0.0073,0.0221,0.0196,3.7314484127,0.170138888889,0.912784784378,0.254099709609,0.304501615899
BD_walk,594500.0,592000,597000,594500,4648,4345,467,0.0068,0.0092,0.0205,0.0082,0.0237,0.0209,3.7783234127,0.128472222222,0.934231408946,0.253020437708,0.295907698
